idx,wid,content,uid,uname,likes,created_time,keyword
593,Ii6s9xVZP,有些评论有病吧？赚钱怎么了，但你他妈工作赚钱加班通宵你也会怪老板没人性吧，怎么是明星就觉得要赚钱就得这样？因为赚的比你多你就戾气重？不要把自己的小肚鸡肠说的理所当然,3797053670,李臭臭的香香宝贝,0,11月27日 09:31,高以翔
594,Ii6s9xVZP,回复@周杰伦的小迷弟哟:滚吧,6115367779,你的沈孜舸-,0,11月27日 09:31,高以翔
595,Ii6s9xVZP,我觉得吧 这节目的强度真是太大了 一直跑谁能受得了,5953810571,是个咩咩呀,1,11月27日 09:31,高以翔
596,Ii6s9xVZP,回复@李天天Jason:邹市明都扛不住好叭😱,mmyyu,后来我们又再遇见,63,11月27日 09:31,高以翔
597,Ii6s9xVZP,啊啊啊啊啊，是我的沥川啊，保佑平安🙏,3973301469,败给你的眉如画,0,11月27日 09:31,高以翔
598,Ii6s9xVZP,希望”王沥川”平安。,5387389208,剪一片云爱着-,0,11月27日 09:31,高以翔
599,Ii6s9xVZP,回复@希望我喜欢的男孩子可以天天开心:现实生活中配偶的不污染吗？,6501959053,迈珞201803,0,11月27日 09:31,高以翔
600,Ii8Y09uyw,因为你演活了王沥川，我才相信了我是谢小秋,1859473570,Crystal-神探,155575,11月27日 14:17,高以翔
601,Ii8Y09uyw,焦焦,3956304185,小唐姑娘不练琴,38715,11月27日 14:15,高以翔
602,Ii8Y09uyw,啊啊啊，哭了！我的王沥川,2306519005,扎西拉木zoro,20618,11月27日 14:15,高以翔
603,Ii8Y09uyw,泪奔,2652895937,卷卷晕,0,1分钟前,高以翔
604,Ii8Y09uyw,第一次因为演员的离开而流泪，好舍不得，我好想念王沥川，再也不会有人可以演活王沥川…,2003857921,天下无双9012,0,2分钟前,高以翔
605,Ii8Y09uyw,天呢,2927586467,世界第一克雷格,0,2分钟前,高以翔
606,Ii8Y09uyw,回复@我的表态就是不屑表态:这个电视我看了3遍，每次看每次哭,2707478867,XM黄昏后的巴黎,0,4分钟前,高以翔
607,Ii8Y09uyw,再见了王沥川，直到现在还不能接受这个事实，心里好难过，真希望这不是真的，😒😒😒,2707478867,XM黄昏后的巴黎,0,5分钟前,高以翔
608,Ii8Y09uyw,我一个爆哭,2698263742,一颗徐小菜,0,5分钟前,高以翔
609,Ii8Y09uyw,@雅阿靓 真的泪目,6770957334,很甜的大菠萝,0,6分钟前,高以翔
610,Ii8Y09uyw,对 软糯糯的语气,5140462788,Panda_zoo,0,6分钟前,高以翔
611,Ii8Y09uyw,难过,1854299025,Marrsa,0,6分钟前,高以翔
612,Ii8Y09uyw,回复@Crystal-神探:厉害嘛,7338305116,si-小公主欣欣,0,8分钟前,高以翔
613,Ii8Y09uyw,看哭了,3766070165,李夫人冷淡小姐,0,8分钟前,高以翔
614,Ii8Y09uyw,我和你数到三，就一起放手，情愿你恨我,6446782331,最喜欢珍珠奶茶了,0,8分钟前,高以翔
615,Ii8Y09uyw,@Cherish_1226,ouryusoonie,_捡到还给林无隅,0,10分钟前,高以翔
616,Ii8Y09uyw,以翔同学，在天堂也要继续做你的慢性子，我们终会相见的…,2023143814,容易急躁的鸡仔,0,10分钟前,高以翔
617,Ii8Y09uyw,,2956648180,铁哥Smile,0,10分钟前,高以翔
618,Ii8Y09uyw,看哭了,5307620026,呆Lemons,1,10分钟前,高以翔
619,Ii8Y09uyw,🌺 总是一点一点被感动。❤,3972300099,贾厌倦,0,12分钟前,高以翔
620,Ii8Y09uyw,看完这段竟然哭了,3098248261,小雪Theresa,0,12分钟前,高以翔
621,Ii8Y09uyw,又看了一遍 遇见王沥川 我没勇气看结局 这都不是真的,1771328780,净土-方,0,12分钟前,高以翔
622,Ii8Y09uyw,又看了一遍 遇见王沥川 我没勇气看结局 这都不是真的,1771328780,净土-方,0,13分钟前,高以翔
623,Ii8Y09uyw,,2850077433,小sa瓜liang,0,14分钟前,高以翔
624,Ii8Y09uyw,遇见王沥川我看了三遍，看一遍哭一遍。刚看的时候它还不红，没想到以这种方式红了。我宁愿它永远不红，这样王沥川是不是就会活在某个地方。,6785639835,遗忘0204987,0,16分钟前,高以翔
625,Ii8Y09uyw,好难过😫,6066055928,kelly199604,0,17分钟前,高以翔
626,Ii8Y09uyw,因为这部剧，喜欢上你们，现在就剩你了，炮姐要一生平安！,1991162063,王太太今天也在闪闪发光,0,17分钟前,高以翔
627,Ii8Y09uyw,再见王沥川！再见高以翔，我们舍不得，我们不说再见好吗,5081721063,文明燕,0,17分钟前,高以翔
628,Ii8Y09uyw,永远的走了啊，我也失去过胞妹永远不会忘记她，才八岁病死了，知道高先生这样死的真的很伤心，就像我的8岁胞妹一样再也回不来了,5940574485,冰心icy12,0,19分钟前,高以翔
629,Ii8Y09uyw,或许真的就是性格决定命运命运！,2162120430,晓柒ala,0,21分钟前,高以翔
630,Ii8Y09uyw,小秋，我们的沥川真的走了，再也回不来了。,3934363827,大漠雄鹰一朝气青年,1,22分钟前,高以翔
631,Ii8Y09uyw,没看过此电视剧的我哭惨了,2983067885,阮霞姗宝,0,22分钟前,高以翔
632,Ii8Y09uyw,这里睡着王沥川  生在瑞士 学在美国  爱上了一位中国姑娘  所以死在中国 评论配图,2707091632,-飘飞悠然-,0,22分钟前,高以翔
633,Ii8Y09uyw,🕯,6013437406,沐馨尔,0,22分钟前,高以翔
634,Ii8Y09uyw,,5471808923,梅酱w,0,25分钟前,高以翔
635,Ii8Y09uyw,以翔会在另一个世界好好的,5205330883,龙光长飞,0,26分钟前,高以翔
636,Ii8Y09uyw,人再也回不来了,3929084708,一根棒棒糖哦,0,26分钟前,高以翔
637,Ii8Y09uyw,哭死。 这里睡着王沥川 他生在瑞士，长在美国 但他爱上一个中国姑娘 所以他死在这里 查看图片,2707091632,-飘飞悠然-,0,26分钟前,高以翔
638,Ii8Y09uyw,俊艳谢谢你,5216785229,一尘232630888,0,27分钟前,高以翔
639,Ii8Y09uyw,“这里睡着王沥川，生于瑞士，读于美国，因为爱上了一位中国女孩，所以葬在中国。”,3295384845,dancinghard,0,27分钟前,高以翔
640,Ii8Y09uyw,浙江卫视滚出来受死啊,6624596622,Lateron27900,0,27分钟前,高以翔
641,Ii8Y09uyw,我好难过,6448641620,袁号小兰,0,27分钟前,高以翔
642,Ii8Y09uyw,我看过他的电视剧 我是个路人 我不是粉丝 但我感到很心痛,5954882300,wings鸽,0,28分钟前,高以翔
643,Ii8Y09uyw,你发声，情绪就控制不住了,5892695171,觉得你是hero,0,29分钟前,高以翔
644,Ii8Y09uyw,好感动啊我的天,2375060140,丢丢lsy,1,29分钟前,高以翔
645,Ii8Y09uyw,看了那么多条悼念，在这忍不住了,6900884839,不是我是风i,0,29分钟前,高以翔
646,Ii8Y09uyw,为什么上天这么不公平,yo720,今年要好运鸭,0,30分钟前,高以翔
647,Ii8Y09uyw,小秋 今天早上上班的时候 我终于敢涂睫毛膏了，因为我觉得今天白天不会再哭了。还是白涂了。 想念高以翔，想念王沥川。他走的太可惜了！！！！！！不能接受！！！！！！,1925337645,考拉爱小哇,0,30分钟前,高以翔
648,Ii8Y09uyw,,6276676587,有枇杷树xxx,0,31分钟前,高以翔
649,Ii8Y09uyw,不敢看关于他的,5261540512,sumersunli,0,31分钟前,高以翔
650,Ii8Y09uyw,忍不住掉眼泪,5261540512,sumersunli,0,31分钟前,高以翔
651,Ii8Y09uyw,一想到就泪流满面,6771034136,早安Greg,0,31分钟前,高以翔
652,Ii8Y09uyw,想哭 伤心,3515474222,哈妮v_v,0,33分钟前,高以翔
653,Ii8Y09uyw,为什么要跟戏里一样，世间再无王沥川,annewuuu,joanne_0524,0,34分钟前,高以翔
654,Ii8Y09uyw,泪奔,chanting,枫和糖浆,0,34分钟前,高以翔
655,Ii8Y09uyw,回复@我爱沥秋aaa永不后悔:他原本应该有一个很好的人生，好想一个人大哭一场,6021978214,过客32718,0,35分钟前,高以翔
656,Ii8Y09uyw,我昨晚看完了这部你们的作品 遇见王沥川 看完好难过 真的 你们都是很好 很敬业的演员 好的作品会永远留在人们心中 高以翔走好 王沥川再见啰,3663812135,锦子啊,0,35分钟前,高以翔
657,Ii8Y09uyw,嗯，看哭了!真的好可惜,7018002130,aaaaaazyta,0,35分钟前,高以翔
658,Ii8Y09uyw,从来没有因为一个艺人的离开而如此难受，那么好的一个人,annewuuu,joanne_0524,0,36分钟前,高以翔
659,Ii8Y09uyw,当我看到遇到王沥川这部电视剧时，王沥川已经不在了，他真的是个很好很好的人，王沥川一直爱着谢小秋，不管他去了哪里。,5122688794,quintusmr,0,37分钟前,高以翔
660,Ii8Y09uyw,愿真诚的人能永远被被世界温柔以待,lingmantou,HKAMfighter,0,37分钟前,高以翔
661,Ii8Y09uyw,你出来了心里好过多了，还好你还在，你们曾给大家带来了那么完美的遇见王沥川，两个可爱的角色和可爱的演员，因你的武则天进而看了你和他的遇见王沥川，他和戏中人一样走得这么让人揪心遗憾，到了另一个世界你一定还是完美无缺的，小秋“如果我们不曾相遇”，就不会这么痛，,3362810802,eimy-西藏的月,0,39分钟前,高以翔
662,Ii8Y09uyw,美好总是留在希望中，也许放在小说里是最好的寄托，它将永远活在我们的脑海里，并永久流传。,7025064032,飞扬南山1995,0,39分钟前,高以翔
663,Ii8Y09uyw,回复@你死定了胖呆:太温柔了,6370748265,木晨睎Q,0,39分钟前,高以翔
664,Ii8Y09uyw,回复@Crystal-神探:啊啊啊啊啊啊啊啊啊啊啊啊,5546312293,柯道南尔的友情出演,0,40分钟前,高以翔
665,Ii8Y09uyw,好想你们重新拍遇见王沥川 可惜啊,5716242731,李小疯哎,0,40分钟前,高以翔
666,Ii8Y09uyw,虽然很不舍很难过 但是真的想要好好告个别“再见啦 王沥川～” 查看图片,6209108832,快乐小熊趣多多,0,40分钟前,高以翔
667,Ii8Y09uyw,确实，只是路人的我，看到你的文，鼻酸流泪了,3851371588,maria19990815,0,41分钟前,高以翔
668,Ii8Y09uyw,哭了我,1105767951,黄佳琪,0,42分钟前,高以翔
669,Ii8Y09uyw,他只是暂时离开了我们，很快转世重新活在我们身边。,7025064032,飞扬南山1995,0,42分钟前,高以翔
670,Ii8Y09uyw,看了你们的再见王沥川，你们是最好的王沥川和谢小秋，我们相信在另一个世界他会快乐！,2133427314,小温暖故事,0,43分钟前,高以翔
671,Ii8Y09uyw,回复@李维嘉:你们都要好好的！,6437973538,你死定了胖呆,0,45分钟前,高以翔
672,Ii8Y09uyw,,5766418473,眼神snow,1,46分钟前,高以翔
673,Ii8Y09uyw,,5075248808,派大星偷瓜0416,0,47分钟前,高以翔
674,Ii8Y09uyw,2019年，他很爱看这部剧。你的男主角不见了，我的男主角也不见了。愿安好。,3966683043,夕漫漫Ada,0,49分钟前,高以翔
675,Ii8Y09uyw,,5567877038,秀智商的蠢可,0,50分钟前,高以翔
676,Ii8Y09uyw,好演员，善良的人，不管在哪，都会好好的。他只是不在这个世界了，换个地方，依然是你。,1794091685,婳祎2016,0,51分钟前,高以翔
677,Ii8Y09uyw,死亡不是终点，遗忘才是。愿善良的人下辈子也能幸福。,2730378417,沐希爱,0,52分钟前,高以翔
678,Ii8Y09uyw,一次次地忍不住要哭，沥川你回来吧,1936674341,茵雨菲,0,53分钟前,高以翔
679,Ii8Y09uyw,我知道你会以文字的形式来记住他。 温柔又感人,1788707781,孤独是带刺的自我,0,54分钟前,高以翔
680,Ii8Y09uyw,我也觉得  他把王沥川演活了  简直就是本人[皱眉][皱眉][皱眉],1882328425,一生不羁爱吃肉_,0,56分钟前,高以翔
681,Ii8Y09uyw,呜呜呜真的太难过了,7207127856,皮卡丘小天,0,57分钟前,高以翔
682,Ii8Y09uyw,我会move on 但在你这里不会“move on”,ty19971119,我是核桃核桃核桃,0,57分钟前,高以翔
683,Ii8Y09uyw,遇见王沥川，爱上高以翔，始终都不会接受他的离开，他只是去了另外的地方做他喜欢的事情去了,6795644595,永远想翔你,0,58分钟前,高以翔
684,Ii8Y09uyw,错过了一个有趣的灵魂,enguojun520,Sky_Citys,0,58分钟前,高以翔
685,Ii8Y09uyw,太难过了😫,2690171960,翘风子,0,今天 12:42,高以翔
686,Ii8Y09uyw,"""因为你演活了王沥川 我才相信了我是谢小秋""😭😭😭😭😭😭😭😭😭😭😭😭55555我又开始难过了",6523081469,鸭鸭前行,0,今天 12:42,高以翔
687,Ii8Y09uyw,悲痛而又惋惜，经典作柔情又深刻。人世间一切美好的人和事物只有在你眼前才最真切，人这辈子命最重要生命可长可短。真的没有下辈子了要加倍珍惜你身边的，即使最终生老病死但仍旧不愿错过在那之前漫长而又短暂一生中的美好时光。,5350826529,筱小晴子07,0,今天 12:42,高以翔
688,Ii8Y09uyw,温和谦恭的沥川,5530469203,枫落烟凉,0,今天 12:41,高以翔
689,Ii8Y09uyw,好难过 三天了 还是会一刷新闻就流泪,3973207460,下自成蹊701,0,今天 12:39,高以翔
690,Ii8Y09uyw,,6873474414,咿呀咿呀哟啾,0,今天 12:39,高以翔
691,Ii8Y09uyw,因为你演活了王沥川，我才相信了我收谢小秋,5333544253,九月七城,0,今天 12:39,高以翔
692,Ii8Y09uyw,沥川往事……,baob,冰糖小陈醋,0,今天 12:38,高以翔
693,Ii8Y09uyw,充值会员，恶补了这个电视剧，每看到都觉得心痛,2415027504,Lee霞x,0,今天 12:37,高以翔
694,Ii8Y09uyw,,1169091054,白云浅浅儿,0,今天 12:37,高以翔
695,Ii8Y09uyw,小秋，我想王沥川了,3273502064,摩羯Hsiang,0,今天 12:37,高以翔
696,Ii8Y09uyw,沥川其实就在天上陪着咱们呢 他也不希望你过得不好 不会离开🙏🙏,5568768933,靜寶_0412,0,今天 12:36,高以翔
697,Ii8Y09uyw,人间只有王沥川，世间再无高以翔，一路走好！小秋,6325724023,marry过眼,0,今天 12:33,高以翔
698,Ii8Y09uyw,move on,6577992468,z别等等,0,今天 12:33,高以翔
699,Ii8Y09uyw,温温柔柔的男孩子 愿天堂一切安好,5863272119,云诺190131,0,今天 12:31,高以翔
700,Ii8Y09uyw,可惜了，这么这个温暖的人,2266362997,左糖果,0,今天 12:31,高以翔
701,Ii8Y09uyw,焦焦,ngbo19741130183,桑波BOBO,0,今天 12:30,高以翔
702,Ii8Y09uyw,,7200926769,简简丹丹yi,0,今天 12:30,高以翔
703,Ii8Y09uyw,用了两天从头到尾重新刷了一遍《遇见王沥川》，看完后心凉凉的，遇见王沥川 再见高以翔,6049072671,丙子癸巳辛酉丙申,0,今天 12:28,高以翔
704,Ii8Y09uyw,,maomaoaibabamama,limaomao257,0,今天 12:28,高以翔
705,Ii8Y09uyw,留长发吧，焦焦，我们很想他,5767467015,巴比伦双鱼座,1,今天 12:27,高以翔
706,Ii8Y09uyw,太难过了！和遇见王沥川剧情一样，死在中国！今年重播遇见王沥川还是收视率第一呢！这么好的演员！这么好的人！都没有绯闻的人！上天为什么要带走他！,6259119245,孤寂回忆mm,0,今天 12:24,高以翔
707,Ii8Y09uyw,回复@李维嘉:💔,5060224139,娜时季杰,0,今天 12:23,高以翔
708,Ii8Y09uyw,他是永远的王沥川，你也是永远的谢小秋。,6589064541,沾绿染青,0,今天 12:22,高以翔
709,Ii8Y09uyw,永远无法move on,6259119245,孤寂回忆mm,0,今天 12:19,高以翔
710,Ii8Y09uyw,想沥川了,5673787329,老盖盖盖,0,今天 12:18,高以翔
711,Ii8Y09uyw,,04yuan,AnnieLi33,0,今天 12:18,高以翔
712,Ii8Y09uyw,不是双方粉丝，路人，没看过剧，知道俊艳演过这个，上节目看过，知道两人有合作，特意来看看，真的是看得我红了眼睛。知道俊艳会说些什么，真的跟别人说的不一样，很真实，也是真的惋惜，这么年轻优秀的人，人生刚开始，就离开了，太突然了,3264921715,冯冯冯冯冯__,0,今天 12:17,高以翔
713,Ii8Y09uyw,回复@Crystal-神探:泣不成声,3758769917,小猴爱做白日梦,0,今天 12:15,高以翔
714,Ii8Y09uyw,我好苦 看着王沥川爆哭,2690783575,JerushaAbbott的山楂树,0,今天 12:15,高以翔
715,Ii8Y09uyw,一直憋直到看见小秋发的这条动态崩不住了，我相信你，还会回来,2766504860,周大悦悦悦悦悦,0,今天 12:14,高以翔
716,Ii8Y09uyw,唉，难过，为什么是他,1922635617,Huqinn,0,今天 12:13,高以翔
717,Ii8Y09uyw,“因为你演活了王沥川，我才相信了我是谢小秋”,6317457119,奶球七七,0,今天 12:12,高以翔
718,Ii8Y09uyw,太难过了，当时看王沥川哭得稀里哗啦，安慰的是这只是电视剧，没想到，今天结局竟是现实,5598504943,DOSMELL,0,今天 12:11,高以翔
719,Ii8Y09uyw,看哭了这一段文字……没有华丽的词藻，却很真,1307316062,爱笑的眼睛_叶琎,0,今天 12:08,高以翔
720,Ii8Y09uyw,你要做做你自己的王沥川  在另一个世界好好生活,7313388110,超甜小喷泉,0,今天 12:06,高以翔
721,Ii8Y09uyw,,1003349194,苏小浅ee,0,今天 12:03,高以翔
722,Ii8Y09uyw,真的非常吸引人呀！！！,5258042640,霸哥不霸气,0,今天 12:01,高以翔
723,Ii8Y09uyw,哭了,3043207690,吴小喵z,0,今天 12:01,高以翔
724,Ii8Y09uyw,到今天了还是难过,1613982462,-Yyueee-,0,今天 12:01,高以翔
725,Ii8Y09uyw,这几天只要一静下来就想哭,3282444,美少女壮士喵喵,0,今天 12:00,高以翔
726,Ii8Y09uyw,我一直期待着再见王沥川2，看来没了。@焦俊艳,3027286765,最后De微笑1992,0,今天 12:00,高以翔
727,Ii8Y09uyw,这次是最后的再见了王沥川。高以翔一路走好🕯️🕯️🕯️,6426438383,CarolineZW,0,今天 12:00,高以翔
728,Ii8Y09uyw,看到你写的，忍不住了,2077903715,馨儿8368,0,今天 11:59,高以翔
729,Ii8Y09uyw,,2122715727,井底的废柴,0,今天 11:56,高以翔
730,Ii8Y09uyw,你俩确实完美演绎了沥川和小秋,2332137985,erick300,0,今天 11:55,高以翔
731,Ii8Y09uyw,这么好的人，不该是这样的结局……,3969875093,爱我的我3,0,今天 11:54,高以翔
732,Ii8Y09uyw,[淚]小秋，沥川真的离开了，回不来了，没法move on啊！,by6,啊啾--,0,今天 11:52,高以翔
733,Ii8Y09uyw,好好的,7284125266,焦俊艳是我的小太阳,0,今天 11:52,高以翔
734,Ii8Y09uyw,回复@喜欢薄荷味的大1D:我一直不敢相信，直到今天看到高爸爸说可惜才泣不成声,2207764547,欢欢老师from小地方,0,今天 11:52,高以翔
735,Ii8Y09uyw,在另一个世界，他还是温暖的沥川和大家喜爱的以翔,5510658861,邱-斯语,0,今天 11:52,高以翔
736,Ii8Y09uyw,我不信我不信,5321129686,_时光太瘦,0,今天 11:51,高以翔
